"HolderAddress","Balance","PendingBalanceUpdate"
"0xb12befa416ecf1b9317779132775b6a59615b051","29,474.298412012675753258","No"
"0x2517e2bf211cbbea0ce0d055b7af523930ed69a7","29,381.682678059044538605","No"
"0xcb7514b331861192e632451c9da73d2b80478970","29,352.61338","No"
"0x7e30a5bfec2783ef4e5d98631f1fcd49b873274e","29,349","No"
"0x20777320a4df323ed54af2c12da6bc71482dffe2","29,226.35","No"
"0xd3b53d51ff58b137df3b2083f4ff10e8d4323c5d","29,025.044014466569772721","No"
"0x4516678d3c36e122ff31c2cdc2ed36114b243fa1","28,948.593772662747476064","No"
"0xa9ba206363bb536a2ce8916e84352369688619b8","28,895.388552724618908147","No"
"0xc136bda8a0ceee65bfd92fcd5de07905b6cfc3a5","28,680.923580889794557667","No"
"0xef16612ec4c3e8eba9dbb31716d2922b772d1282","28,627.91657981098349287","No"
"0xd0ece51f4b4fb7b3f74403c5a92e905c12181802","28,262.526074761435652846","No"
"0xe8a9b933ff505a5d4aaa05b7deb52de398947d84","28,186.006842807329416516","No"
"0x8ca2e8ddbf0e5b9b9f43627096b59b686c914a2b","28,035.350434471552889438","No"
"0x13aec144d19af21327d52b255bf9d0b2982c0ac5","27,963.415396730332650922","No"
"0x31425484de5434bf486e9a3c1b21fbc338d66afd","27,845.970028007022708354","No"
"0x0de96f4d7f78e97e78ba92cc9a8bee8677badca7","27,843.442249436241148596","No"
"0xa8a9e4baa5a8cbdf114c53b31f71ded895e293aa","27,636.529352560920923538","No"
"0xd85a9d105347b69150ffc03b0b7f439ec82f4692","27,625.64933244382459831","No"
"0x0b1fb4c19c5786422cf6cff93b78a80ab681f49f","27,607.855218240588147755","No"
"0x161a29dcf497e3ef0beacc817cb128779c28d457","27,313.371429246021922375","No"
"0x4c64b07dd7a4a970be70d9f9c726fd1c26fd056e","27,302.432193010402715937","No"
"0xd973493ac59df61d1f3a145c72502415ee4d6ca0","27,280.50958","No"
