"HolderAddress","Quantity","PendingBalanceUpdate"
"0x4f2ea6cfe26b95a894baf918af4ff2b5054d27ca","10","No"
"0x4f37106b619f737a60a69784c304ccd9343abc16","10","No"
"0x4fd70970cfedead9a9f6e1162730160c6a679799","10","No"
"0x4fe823eeefe6c002a5accc0ce5234ad9b78dfa82","10","No"
"0x50937da574a3e4ab666451d4949d1b1183f55169","10","No"
"0x50fd22a2a41687b188a5ca95988803c57b119008","10","No"
"0x5170eb5bd970cfb79ffd134e11f32be2cc4be104","10","No"
"0x53c163255f3e2ca72c606c4a4a5e78f486c26477","10","No"
"0x555a6296439d0aad4ff4bf26ca3d5cd0fe56ea82","10","No"
"0x55cc08d1b7d83dcaadb8f3d9a1233921d1c98a04","10","No"
"0x5605b02cf9c2e6d6534321e59ee1f33bd79e0f9a","10","No"
"0x567f9716c4a7b332606cc2132680cd321e6520a8","10","No"
"0x580e7fd2f77bc9b3df223da51174eef91f7e8e03","10","No"
"0x587de1d81441adeed1bd56dd8b8d3ee589045fd1","10","No"
"0x590a5d5f4ea6f056ba179d0d57b7f19d1a0a9afe","10","No"
"0x59ea9840607cd3018729e0e842938b142a7f9795","10","No"
"0x59f4eeba1c5c38756d33826de35b37b7e088ba0e","10","No"
"0x5a53c16a78f54d7f57ec2546368e2bc2940a86f7","10","No"
"0x5af9f3b52da23315b3f8e3279ff5c568edea37bb","10","No"
"0x5b1f115113ef87e63333f404ef80a7ecb0707e04","10","No"
"0x5b373288fd2d3af656ceb3cdc0a490e2e00343de","10","No"
"0x5b70d77592c9b4e5717e34baef899e65b1281ffb","10","No"
"0x5b9a4b314e4728fabc76594e2087854dbe26a8ef","10","No"
"0x5c112c51feda2856b7abc1bccbdb77e0161ff89a","10","No"
"0x5cc5135b49e92a3e42aed46c9351db308ae9fd56","10","No"
"0x5d70a34754acd17559ef78f56d88fc2d3b163126","10","No"
"0x5dae6b6a37780ad4f5367b9c709a8036e54ce96d","10","No"
"0x5f58e76615333ff4ad975501d5bbcaedfc8a9f91","10","No"
"0x5f7003d0c8168c97cafaa850525b6c2b10bbeecb","10","No"
"0x5fe131b7ad4098553bd55fdaf799bd48172f82b8","10","No"
"0x62bcbf814e5e2f88874f826291639255b1473886","10","No"
"0x6310d138241097bed1ff888f048952fde46c7fd6","10","No"
"0x631e2115f2cce1adcedba266c7039523195472c2","10","No"
"0x63e7a104bd5c9437a4eae0c76ea0dd4a654bf616","10","No"
"0x64f510535d94cac2eb243f3736255417be9bd267","10","No"
"0x65176623a713132cd3da45e4f25008e92148d0fd","10","No"
"0x652bfa0fa750acd16bf62b09eb3faf742bb80671","10","No"
"0x65e912501db14a7256319cdee43ccddd6f3f3e55","10","No"
"0x663b3bed1c822c942c97ee1e255b5f4914ef1d57","10","No"
"0x665d3384870f29cdf6529476466ec753de0f45a3","10","No"
"0x6666e34caa6aa3f9eedbc863507c89918d3b4ce9","10","No"
"0x668ca185c3cdfa625115b0a5b0d35bcdadfe0327","10","No"
"0x66f06240190a944aebf9e43073ccdce50fa2b5dc","10","No"
"0x67f4930de6a2ce6088c2ad83a420fcf210bba2a5","10","No"
"0x686e4819cfba386d497ed5296662cf961bc94e8e","10","No"
"0x6983f7cb2015eb9b09d2ffdae36ab4f811e52046","10","No"
"0x69d802575beb5e8c1a3d1eff3d156c4a650e3cbb","10","No"
"0x6a041141cb966cd57e3393b85454992c31daf1c2","10","No"
"0x6af30bd35e0278abd972fe39ba69a1af99d5e2e7","10","No"
"0x6aff090fea4f525b2462e6fad66a3097cde8a1d3","10","No"
"0x6b83b91a1f00cbbd670897ebf082efc1f790ce75","10","No"
"0x6bbe854626dead5a0fdb0c77562fa3acea837fae","10","No"
"0x6bcea4aee9717a57d7034862c1bafe5aeafdb023","10","No"
"0x6c1298e088d1eee8e2df160d3ce7ed4b67b12a3d","10","No"
"0x6c522c94c3f5b213ccf3298e03d5c947b760a2cb","10","No"
"0x6c823d6d3326dc7730b48f5640d2ed6f52d6ba11","10","No"
"0x6cc11c795c7668fa34a7710552b40a738bb3def0","10","No"
"0x6e97282d2058aa7966e22ee8d3ed99a7b857bd81","10","No"
"0x6eb590ebe97ded59e99b7fa871dede5fcf878f4a","10","No"
"0x6efd3bb3d59099f981e9986072d05125635a945c","10","No"
"0x6f2e495d368741831cf1eca662121f7bd53e6fb4","10","No"
"0x6f591cd6af4fbafc4d4783ccb7178d30cdd1cae6","10","No"
"0x6fcecef4f1ef64290aea00dba27ccd1025e30877","10","No"
