"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x1eebe7db2ec63a53193c46c36bc3e4143efaa32e5ce5f6ac53020e3a76917754","16477432","1719744211","2024-06-30 10:43:31","0xd437c37c8d4042bae1b4faf4e3d6cab80ce39ce6","0xfb85b9ec50560e302ab106f1e2857d95132120d0","12,875","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xc7e1ab8cd0bb2846db08f52b1ada0c292b45c646590cb2b55ce023debc89bc55","16477612","1719744571","2024-06-30 10:49:31","0xecfdc66b0cfb7173e0f1039d97879b43eae1374b","0xfb85b9ec50560e302ab106f1e2857d95132120d0","15,285.626009064","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x8b5796fb24aeb22637224cc5eac5faf2dc79f6c6bfb0f788cab57edf9cf00799","16477931","1719745209","2024-06-30 11:00:09","0x8c8e99160e4e2f354b1747af9f40af1a342e8888","0xfb85b9ec50560e302ab106f1e2857d95132120d0","10,287","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x80e836715c3f96b4a2c19d8561195c855baa1b6f27d74fe66c271be3fc30cc4c","16478168","1719745683","2024-06-30 11:08:03","0xecfdc66b0cfb7173e0f1039d97879b43eae1374b","0xfb85b9ec50560e302ab106f1e2857d95132120d0","8,782.166741301","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x025de9b31606aee921ce324fbda0d0e3c547aa947cfde0410a7bfd01285c048c","16478827","1719747001","2024-06-30 11:30:01","0xfb85b9ec50560e302ab106f1e2857d95132120d0","0x40bcd857abda0f1f0185121442cafcc6c1d26620","0.169625789969067677","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x025de9b31606aee921ce324fbda0d0e3c547aa947cfde0410a7bfd01285c048c","16478827","1719747001","2024-06-30 11:30:01","0xfb85b9ec50560e302ab106f1e2857d95132120d0","0x40bcd857abda0f1f0185121442cafcc6c1d26620","99.9","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xa5a1a4883ee191f1736e14aa66c36f179269009cfe389a786ad4ff742211e089","16479214","1719747775","2024-06-30 11:42:55","0x3c244d90c9a25f8a67b81cbbf97f27e2cc8c1ae5","0xfb85b9ec50560e302ab106f1e2857d95132120d0","24.975","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xa917a70ccf3b82292d3b74b0a0b9d0dcdf15ebf9e3955c4c1485b433b73d7334","16479223","1719747793","2024-06-30 11:43:13","0x8873084d75ef7389ca8d9d86ec5459837d4d09f0","0xfb85b9ec50560e302ab106f1e2857d95132120d0","22,720.697213031775123865","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xd412bef888365d3db13ae5e0304b7a433edd9ba4682d2418fe99329c185b42b0","16479484","1719748315","2024-06-30 11:51:55","0x0ef61626449e4c3430cfe7f06a6405d26b3b021c","0xfb85b9ec50560e302ab106f1e2857d95132120d0","47,432.77967806","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x9b33e3aad6487afaf6bb85385189f748626350496591e0bc592c072c9b8b8a2e","16479745","1719748837","2024-06-30 12:00:37","0x59c6c112547b9e9f884cd89ab2d0194c0cee5bcf","0xfb85b9ec50560e302ab106f1e2857d95132120d0","86,201.7395669","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xef0e73715d59a57a94e094ba3f4bda1404093039940b93295c7de86e8cb51c9d","16480187","1719749721","2024-06-30 12:15:21","0x3c244d90c9a25f8a67b81cbbf97f27e2cc8c1ae5","0xfb85b9ec50560e302ab106f1e2857d95132120d0","40,461.498","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x9985e22fbd0d6d6db039e48aeeddc639b07559c9340cb7034d2e5bc29363b5d6","16480249","1719749845","2024-06-30 12:17:25","0x8412441a241837280b88c1556d7e4babfed1eb12","0xfb85b9ec50560e302ab106f1e2857d95132120d0","74,126.363517918","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xe374b09ff552fb58d3e554ce7e5495308417a107ec9dcc9ee3e3a9a4e49c09c4","16480501","1719750349","2024-06-30 12:25:49","0x8ed85fcddbeb485d23769c3c3753ffde898067dc","0xfb85b9ec50560e302ab106f1e2857d95132120d0","1,306.915264512","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xc27b6f9ad5565f4a7e613f17659e5866d272c09f3df4a5b933dde447a1d60ee5","16480517","1719750381","2024-06-30 12:26:21","0x3c244d90c9a25f8a67b81cbbf97f27e2cc8c1ae5","0xfb85b9ec50560e302ab106f1e2857d95132120d0","16,304.679","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x46e511c71416708f7d673491983ba88d962d98db36100fdd4f47405cdaa86145","16480747","1719750841","2024-06-30 12:34:01","0x8412441a241837280b88c1556d7e4babfed1eb12","0xfb85b9ec50560e302ab106f1e2857d95132120d0","27,234.76692105","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x12d47a707b621fd3292014c80e9bbdbc0b56818c614645b0f2d143e9e1bdc3c3","16481197","1719751741","2024-06-30 12:49:01","0x9a25feddde1f7424b778941effbfe7b3f85d7f5d","0xfb85b9ec50560e302ab106f1e2857d95132120d0","2,020.977","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xf5419212de8e52e4f2ab72a24785edaf56e1b1ae1b6b94ae15253f930e49941e","16481493","1719752333","2024-06-30 12:58:53","0x0ef61626449e4c3430cfe7f06a6405d26b3b021c","0xfb85b9ec50560e302ab106f1e2857d95132120d0","43,536.075675669","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x09327c3776ce501778d1847790cced4a119b25846ecfa6b560892bae4c30228d","16481606","1719752559","2024-06-30 13:02:39","0xdd6f7c56b3a9b8816df38e689221634390b70fdc","0xfb85b9ec50560e302ab106f1e2857d95132120d0","2,200.228790778","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x3d2a60f8a31e73593c0ca451c6bdd00cfc04013e7a012146732e406139c084a4","16481613","1719752573","2024-06-30 13:02:53","0xa7c4e048a45c332cc81d44d300c5945f5aa3b05c","0xfb85b9ec50560e302ab106f1e2857d95132120d0","8,377.103592918","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xd262ed9198d6a18e04e867dcdf4d8af5a83cd55fd7d264fc8bc8b5600bf3c527","16481799","1719752945","2024-06-30 13:09:05","0x874683b39accd62b952d6f13e10e41ce8306af7c","0xfb85b9ec50560e302ab106f1e2857d95132120d0","5,020.44519548346694125","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x4d0fef976e41ea3155ea172b37d4476b13741d3a62fb141b6df7d84fa82e6d4e","16482347","1719754041","2024-06-30 13:27:21","0x2c8d1f28465f13d05850c92ff44baeb6540f2018","0xfb85b9ec50560e302ab106f1e2857d95132120d0","19,170.690532587","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xee9e4960a9e0d41057e540ac934be95114a37d55103bb8183a52ae584dc3fd48","16483493","1719756333","2024-06-30 14:05:33","0x4502f749360c4c01dfaa8a6eecd945c037f18fcc","0xfb85b9ec50560e302ab106f1e2857d95132120d0","128,575.452511874406102616","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x4e25fcc1825618c6442d82f2b0e5cebf51ccedf8049f18a908bee025cb2cb063","16483835","1719757017","2024-06-30 14:16:57","0xfb85b9ec50560e302ab106f1e2857d95132120d0","0x2bcd3d21fdf2c6cbf56d561d6a78762e41684bc7","27.249202735946727432","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x142e14aeedc5f048556f59130ddaf27e40e1e16a4988d205049e1a951f58f26d","16483867","1719757081","2024-06-30 14:18:01","0x2bcd3d21fdf2c6cbf56d561d6a78762e41684bc7","0xfb85b9ec50560e302ab106f1e2857d95132120d0","4,687.650952918946727432","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xf7e17d03906fcf98c996e97ddfc9d40edc30d46c355aa37d962daab52fdc2843","16484038","1719757423","2024-06-30 14:23:43","0x318429cd196192a572d48ef8137f353592f82ec5","0xfb85b9ec50560e302ab106f1e2857d95132120d0","1,214.37691749","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x5315fd69517ab19c72667038e79d463a654a663f8ddc2dc5f8917b1bebc022ae","16484085","1719757517","2024-06-30 14:25:17","0x65a85e20046e5e4394a4e4d80cd9ef70915deacd","0xfb85b9ec50560e302ab106f1e2857d95132120d0","0.929452203726147781","N/A","0xd9ac8b74596af7b4bdc0f624bb2336ec352a79df","Uniswap V2","UNI-V2"
"0x708a3584cfbbb4f71ef9ceac4fdeea4e51378d78c62091116f66edcc46f6dd60","16484222","1719757791","2024-06-30 14:29:51","0x65a85e20046e5e4394a4e4d80cd9ef70915deacd","0xfb85b9ec50560e302ab106f1e2857d95132120d0","15.061447875243638954","N/A","0xd9ac8b74596af7b4bdc0f624bb2336ec352a79df","Uniswap V2","UNI-V2"
"0xc3e74c161a58137c8a48225c0ccfc76b8a773d9191b19691216bfbfca5e3740e","16484760","1719758867","2024-06-30 14:47:47","0x65a85e20046e5e4394a4e4d80cd9ef70915deacd","0xfb85b9ec50560e302ab106f1e2857d95132120d0","36.32754932225701046","N/A","0xd9ac8b74596af7b4bdc0f624bb2336ec352a79df","Uniswap V2","UNI-V2"
"0x9010239b0cccfd99d5bfaede2859b52e8e0ccd5177283ef53753b73937050f87","16485088","1719759523","2024-06-30 14:58:43","0x65a85e20046e5e4394a4e4d80cd9ef70915deacd","0xfb85b9ec50560e302ab106f1e2857d95132120d0","37.925398353985060682","N/A","0xd9ac8b74596af7b4bdc0f624bb2336ec352a79df","Uniswap V2","UNI-V2"
"0x2b43702c4a0fdde3b0e40cb1ad530ce511b151aa414db002d94c360dc1360947","16485184","1719759715","2024-06-30 15:01:55","0xff9cc19ed2ef61ab5cd36328dcba9549c708432f","0xfb85b9ec50560e302ab106f1e2857d95132120d0","1,120.605620652","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x5d1a0fc94f36e154d13c9be2db198a104f3a64cc4259f16f0d1b1a459539529d","16485314","1719759975","2024-06-30 15:06:15","0xd5130377f5a18df464d102778e2a7eb47781fecb","0xfb85b9ec50560e302ab106f1e2857d95132120d0","1,107.743731416","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x71bd423020a9ceab33566a43477ee37d1a1cf73e65a9088a2dbfb87603dac8e3","16485409","1719760165","2024-06-30 15:09:25","0x9726fef56b3ec9d1bb0573dc1f48092da88e298a","0xfb85b9ec50560e302ab106f1e2857d95132120d0","28,812.269397492","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xaeef886a26cd48dba1f33473639665c4956a55dbf61c224298e9b15c244c73ea","16485484","1719760315","2024-06-30 15:11:55","0x0ac707d271a83431e70054c38677753cf90f6f42","0xfb85b9ec50560e302ab106f1e2857d95132120d0","1,695.442169691","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xe67976c40177b2736dddda988c36985a46d9bbf52d2b74a26c3d3f29da1c4cc6","16485518","1719760383","2024-06-30 15:13:03","0xbc25c3f77728ec52d1bd7f9449bde9d98056968a","0xfb85b9ec50560e302ab106f1e2857d95132120d0","82,335.0825","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x7bd989e0051931eff5ea1001e57baa2efae213accf78402cb7fbd84d07e2d7c4","16485685","1719760717","2024-06-30 15:18:37","0xedd3b9ffdaeb2a3d30ed2d630d5f0227ef670525","0xfb85b9ec50560e302ab106f1e2857d95132120d0","3,585.411","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x1660633c71303020581e5ba83db36973fb23be4647800259b6b94f7404b2b67d","16485803","1719760953","2024-06-30 15:22:33","0x9f4038a7905866308ddd81f103548269a04d65c7","0xfb85b9ec50560e302ab106f1e2857d95132120d0","1,001.000000000000061218","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xddd2a29a7a9a9693797116f426573fd3a0fe0e73b61a8aa72b87385f34b53288","16486133","1719761613","2024-06-30 15:33:33","0x5c9589943e3f8596c6906317671f35ddd618d07c","0xfb85b9ec50560e302ab106f1e2857d95132120d0","29,307.94529742","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xaea53b59b99f97cb55b2802aec754fe39689d885c2beab537d1fec0ecee6f9b2","16486254","1719761855","2024-06-30 15:37:35","0x05bb92d08efce27b285d7bd01817cb4eff2f9bc2","0xfb85b9ec50560e302ab106f1e2857d95132120d0","149.85","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x5863b925c932ad759124e638e46c5eeff666e02ffba47b0842b97fd07405a158","16486457","1719762261","2024-06-30 15:44:21","0xf844d2ec10b474bf3b5a9be2c6d1175f93d7ab69","0xfb85b9ec50560e302ab106f1e2857d95132120d0","8,767.224","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x628f2de358ad5a162b23015094ff56b8442e0d4f83c2bc702c033b498a87038a","16486579","1719762505","2024-06-30 15:48:25","0xedd3b9ffdaeb2a3d30ed2d630d5f0227ef670525","0xfb85b9ec50560e302ab106f1e2857d95132120d0","4,231.764","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x5fb0ebae166d223ce207a2939321f945d01d4860926bbf604239eb0dab225119","16486678","1719762703","2024-06-30 15:51:43","0xedb888e18c57a79eada77e54031a0b08c960ce59","0xfb85b9ec50560e302ab106f1e2857d95132120d0","26,294.22945","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xea2ec7feca51b3c5f7891826662aa98f8302152f91f65ceafd16f5e9821c574b","16486740","1719762827","2024-06-30 15:53:47","0x42100a61b904129d6eca19ec7d4d45101dcbd3d0","0xfb85b9ec50560e302ab106f1e2857d95132120d0","16,936.047","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xc7cdf8d8d5864e2224f9abf50a4b7efd9587878d79be27608efd53688b1a8a31","16486839","1719763025","2024-06-30 15:57:05","0x05bb92d08efce27b285d7bd01817cb4eff2f9bc2","0xfb85b9ec50560e302ab106f1e2857d95132120d0","40,159.8","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xead5ba7ca3bca5054a4519fc05f497c08ca6c616104f9d9e5fdc28a951e2cce8","16486853","1719763053","2024-06-30 15:57:33","0x73ad685780c32c22c7ecefa895d1ac25a31423d4","0xfb85b9ec50560e302ab106f1e2857d95132120d0","7,604.92746","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x0b047c846ada9e6280b64e84f2101b3dbdafa6d9031c1e5761a4686c7aca3a46","16487016","1719763379","2024-06-30 16:02:59","0x143582a860753dd8f9a21f25ae5913b79346b0a5","0xfb85b9ec50560e302ab106f1e2857d95132120d0","244,025.776227726","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x02109d555994a5334393ec6d1f6655bd7f8584f06f22141d0a8173f3447f5bb0","16487162","1719763671","2024-06-30 16:07:51","0xafe897c3a68b3128e828c82c796f4066d81354be","0xfb85b9ec50560e302ab106f1e2857d95132120d0","8,174.997683136","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xc99ea95667062cacf8e6fc317f614df3fc2f9f96ef5e9d9d4f1ed44cba982a48","16487320","1719763987","2024-06-30 16:13:07","0x05bb92d08efce27b285d7bd01817cb4eff2f9bc2","0xfb85b9ec50560e302ab106f1e2857d95132120d0","21,458.52","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x786d41fac96318f2799dbc89f99b55be6e6ac90540ef1e88917341444c6a8ed4","16487332","1719764011","2024-06-30 16:13:31","0xfb85b9ec50560e302ab106f1e2857d95132120d0","0xb8ec665ca602c146459f1b7cf1b7081b8f2452f5","261.308081868171149721","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x676d527e68df8cc08b9dc760deaf9af5f3110852e2b3c644070ac2589a7f9367","16487340","1719764027","2024-06-30 16:13:47","0xb8ec665ca602c146459f1b7cf1b7081b8f2452f5","0xfb85b9ec50560e302ab106f1e2857d95132120d0","261.308081868171149721","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x6ae6a2c878c1e32fc18db1fff063feab3ea7f3595011664d0d90605cf3edfac3","16487388","1719764123","2024-06-30 16:15:23","0x22955bfaf210bc1341e23aaf9b01c7bc23111e8e","0xfb85b9ec50560e302ab106f1e2857d95132120d0","509,433.00703002","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x4e671a77b1eb5415b03b8abab9cf3be06a6dcdd0e68ea96d456e905251ffa0a6","16487502","1719764351","2024-06-30 16:19:11","0xd8873f229d4caeabfea4de91a09b3096330c1748","0xfb85b9ec50560e302ab106f1e2857d95132120d0","35,937.14688","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xc8c2665a9fbcf48c26ed3b4e2287cd5c6e668eb50a46bee9b52b95d64fcf747d","16487561","1719764469","2024-06-30 16:21:09","0x05bb92d08efce27b285d7bd01817cb4eff2f9bc2","0xfb85b9ec50560e302ab106f1e2857d95132120d0","73.14678","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x384127cb2b77166c455f75cff6d9f9db54bcaca2f364ad5eea53ec798d86196e","16487564","1719764475","2024-06-30 16:21:15","0xfb85b9ec50560e302ab106f1e2857d95132120d0","0x65a85e20046e5e4394a4e4d80cd9ef70915deacd","885.329435678162308395","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xf5985de423490bb6e27efa8239b1d44c133d383c4a8801709bdbaa28e27c2ecc","16487593","1719764533","2024-06-30 16:22:13","0x65a85e20046e5e4394a4e4d80cd9ef70915deacd","0xfb85b9ec50560e302ab106f1e2857d95132120d0","885.329435678162308395","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x1e1f5f4743e0f3e0229b8f39564f6b3334642cc0b925d915229f2cc12b0a47c7","16487689","1719764725","2024-06-30 16:25:25","0x048bb02daf5f3d92f0e11645c8a942833d29d895","0xfb85b9ec50560e302ab106f1e2857d95132120d0","1,000","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x7d1e8ac877caceb91587f55411b9cfc736f3e41e3edb83d64f6bdfc5658f5487","16487725","1719764797","2024-06-30 16:26:37","0xc2264598c86c22f78f5d1e661377ee4a1000ce0a","0xfb85b9ec50560e302ab106f1e2857d95132120d0","22,556.163301956","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x447ff460fa6016f40b7e7dc8d2a9b45b73c24e967ce666a7a5e1640b0afc879c","16487754","1719764855","2024-06-30 16:27:35","0xece77fb3b3868e6726332d1be8301fc66d8b2290","0xfb85b9ec50560e302ab106f1e2857d95132120d0","63,439.497","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x441f3dc91f1523e841fe72c4b30a6a3ef5f4fcc36c7d6781cbeefb1543527b73","16487778","1719764903","2024-06-30 16:28:23","0x8e3662875ab0a9b5ac4f7ea53a150134dfaf7bc9","0xfb85b9ec50560e302ab106f1e2857d95132120d0","9,674.316","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x1c3006efb3089dd020d15cb79d877ec0aced1217f54ce430c276001e78b5851b","16488076","1719765499","2024-06-30 16:38:19","0xdb2430a51d2bef7732985ca7dd7eea23ffd785c1","0xfb85b9ec50560e302ab106f1e2857d95132120d0","1,299.388256055","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xc4634c2b72c742d450ece1fec4ff6c43f20b8a9742fe6ac29883042ce7bffc38","16488250","1719765847","2024-06-30 16:44:07","0xd8873f229d4caeabfea4de91a09b3096330c1748","0xfb85b9ec50560e302ab106f1e2857d95132120d0","23,111.31555","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xcf4b7d851e85d92f82040b0beafb46732ab7b8d6679e4a4746d25cf7a89d6172","16488304","1719765955","2024-06-30 16:45:55","0x59f4eeba1c5c38756d33826de35b37b7e088ba0e","0xfb85b9ec50560e302ab106f1e2857d95132120d0","31,475.703755034","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xad695e36ea1e638bee0813fde7a0eef101fbf692a2bbe560a324e45e754e17e2","16488324","1719765995","2024-06-30 16:46:35","0x0d86f105e167984db2e014a17e54207b3f5d7f14","0xfb85b9ec50560e302ab106f1e2857d95132120d0","1,588.00041","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x0eb5d2e9d7831e9bf3d5f44f0e2b72b036b3ab9d5c13cf3949d88018228b86a9","16488523","1719766393","2024-06-30 16:53:13","0xbb07eef6aec41017cab296f863820c04634843ab","0xfb85b9ec50560e302ab106f1e2857d95132120d0","500","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x70c2d33e2437d920cbc4db6b8fb20e78411c9d6a10b0a0777e44d68caa494942","16488737","1719766821","2024-06-30 17:00:21","0x4bf3256d6d377543ace417f1fc4e9902b39e8904","0xfb85b9ec50560e302ab106f1e2857d95132120d0","118,880.001","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x68ce04f072e7e3a8c343f1bd90ccf20c50b795a9ff082e6dbbc560a4b6e7f68d","16488796","1719766939","2024-06-30 17:02:19","0x9cf67f19573d369269736e308bfa42d9ded12273","0xfb85b9ec50560e302ab106f1e2857d95132120d0","28,367.323793487","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xa73783b4759169c1b8fbba365cb1db94c057235b52c225397f2e1b81fed21fa8","16488822","1719766991","2024-06-30 17:03:11","0xf00f8e8af22c5c010970339337f4cc1a79e30779","0xfb85b9ec50560e302ab106f1e2857d95132120d0","30,875.052632409","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x6cc6113e8ea480af89b816ad6a839b160e6f09b25abb9ade7944ba2360edbf64","16488855","1719767057","2024-06-30 17:04:17","0x8bb34d77f0a588668b0400ec1ccc27568ce800d9","0xfb85b9ec50560e302ab106f1e2857d95132120d0","36,956.908346751","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x1d65e1a68d759ef51c4ae60758f50a1dcf355105b60e4d045168a4374f5ff953","16488950","1719767247","2024-06-30 17:07:27","0x26efaea0743063da53056c6ad31982ec131a3334","0xfb85b9ec50560e302ab106f1e2857d95132120d0","11,900.79871857","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0xd2fa2cbe0d5a85492aabd76de9139e9e6a6b7647c736a6aa19072d271592f2e8","16488978","1719767303","2024-06-30 17:08:23","0xfb85b9ec50560e302ab106f1e2857d95132120d0","0xb732e1754ca477e257e2908a87919cafc5933583","12,000","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x31e79e63ac17a05452852658a47086fdd4c0be399fedec1614ffb96d3dadaad6","16488984","1719767315","2024-06-30 17:08:35","0x8bb34d77f0a588668b0400ec1ccc27568ce800d9","0xfb85b9ec50560e302ab106f1e2857d95132120d0","9,674.50581","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x3d23310725dcf812d12a8e8bf0ac030d67c0714f0e09633b494f5bbc5cfdd1e8","16489044","1719767435","2024-06-30 17:10:35","0x08ddfd8a25220b92437799169767a800a7a36454","0xfb85b9ec50560e302ab106f1e2857d95132120d0","100,000.899","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x18fd37a9c3941e49e93fda5fca57db49a027ee42be49673a0651bdc5278d75ed","16489104","1719767555","2024-06-30 17:12:35","0x26efaea0743063da53056c6ad31982ec131a3334","0xfb85b9ec50560e302ab106f1e2857d95132120d0","56,824.995375747","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x30ace8c7828556342181c6df86739ac6ee85b05de5d52523aaa73b3afbf5e6aa","16489213","1719767773","2024-06-30 17:16:13","0xb732e1754ca477e257e2908a87919cafc5933583","0xfb85b9ec50560e302ab106f1e2857d95132120d0","60.188894850697122307","N/A","0xd9ac8b74596af7b4bdc0f624bb2336ec352a79df","Uniswap V2","UNI-V2"
"0xce9bb6c760c5edcea8e5f451a5316c9865e51ade8fa9b4b2e3494ec1e96c87a0","16489285","1719767917","2024-06-30 17:18:37","0xfa3f8302d7f1ab5d25d0639d3cee0d2196a8ff0f","0xfb85b9ec50560e302ab106f1e2857d95132120d0","169,830","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
"0x9a9713541e38cc47435f8bd6ab77bf5b75f461bc7db6b1430f15b42a7f92ff33","16489285","1719767917","2024-06-30 17:18:37","0xec28d66cf144c2fa7b25a4eb2bff3ec178c98794","0xfb85b9ec50560e302ab106f1e2857d95132120d0","3,930.538531995","N/A","0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380","SOPH AI Token","SOPH"
